city,x,y,address,technology 
Київ,"30,6016854","50,4330643","вулиця Амвросія Бучми, 2",GPON
Київ,"30,6048972","50,4326209","вулиця Амвросія Бучми, 3",GPON
Київ,"30,602165","50,4323039","вулиця Амвросія Бучми, 4",GPON
Київ,"30,6040542","50,4311727","вулиця Амвросія Бучми, 6",GPON
Київ,"30,6042679","50,4309698","вулиця Амвросія Бучми, 6А",GPON
Київ,"30,6028902","50,4311021","вулиця Амвросія Бучми, 6В",GPON
Київ,"30,6047335","50,4296858","вулиця Амвросія Бучми, 8",GPON
Київ,"30,6091271","50,4343687","вулиця Івана Миколайчука, 17/2",GPON
Київ,"30,6050113","50,4335625","вулиця Івана Миколайчука, 13/1",GPON
Київ,"30,6051023","50,4332322","вулиця Івана Миколайчука, 13/2",GPON
Київ,"30,6059294","50,4342031","вулиця Івана Миколайчука, 15",GPON
Київ,"30,6071145","50,4341012","вулиця Івана Миколайчука, 15/1",GPON
Київ,"30,6090552","50,4360897","вулиця Івана Миколайчука, 19А",GPON
Київ,"30,6093831","50,4354151","вулиця Івана Миколайчука, 19/1",GPON
Київ,"30,6094655","50,4350617","вулиця Івана Миколайчука, 19/2",GPON
Київ,"30,6002171","50,4324801","вулиця Івана Миколайчука, 9",GPON
Київ,"30,5976116","50,4282993","проспект Павла Тичини, 3",GPON
Київ,"30,5964071","50,4285412","проспект Павла Тичини, 3А",GPON
Київ,"30,5989466","50,4281167","проспект Павла Тичини, 5",GPON
Київ,"30,5992786","50,4288933","проспект Павла Тичини, 5/1",GPON
Київ,"30,6023123","50,4285997","проспект Павла Тичини, 9",GPON
Київ,"30,600981","50,4302699","проспект Павла Тичини, 9А",GPON
Київ,"30,6035457","50,4293109","проспект Павла Тичини, 9Б",GPON
Київ,"30,6036159","50,4338162","вулиця Івана Миколайчука, 13",GPON
Київ,"30,6047499","50,4342913","вулиця Івана Миколайчука, 13А",GPON
Київ,"30,5973248","50,4299807","вулиця Івана Миколайчука, 3/1",GPON
Київ,"30,5969989","50,4309125","вулиця Івана Миколайчука, 5",GPON
Київ,"30,5932467","50,4263737","вулиця Івана Миколайчука, 5/1",GPON
Київ,"30,5993534","50,4302553","вулиця Івана Миколайчука, 6",GPON
Київ,"30,5992039","50,4319205","вулиця Івана Миколайчука, 7А",GPON
Київ,"30,6056281","50,4310492","вулиця Амвросія Бучми, 7",GPON
Київ,"30,6127567","50,4338196","вулиця Березняківська, 10",GPON
Київ,"30,6113656","50,4366063","вулиця Березняківська, 2",GPON
Київ,"30,6114726","50,4359319","вулиця Березняківська, 4",GPON
Київ,"30,6122088","50,4353559","вулиця Березняківська, 6",GPON
Київ,"30,6077177","50,4308939","проспект Павла Тичини, 11",GPON
Київ,"30,6070223","50,431104","проспект Павла Тичини, 11А",GPON
Київ,"30,6090181","50,4314762","проспект Павла Тичини, 13",GPON
Київ,"30,6109625","50,4331644","проспект Павла Тичини, 19",GPON
Київ,"30,6121024","50,4327205","проспект Павла Тичини, 21",GPON
Київ,"30,6569636","50,4228293","Славгородська вулиця, 3/5 ",GPON
Київ,"30,6033748","50,4265412","вулиця Юрія Шумського, 1",GPON
Київ,"30,5953894","50,4287578","проспект Павла Тичини, 1",GPON
Київ,"30,6100463","50,4311422","проспект Павла Тичини, 26",GPON
Київ,"30,6121592","50,4320351","проспект Павла Тичини, 28",GPON
Київ,"30,6096411","50,4304962","проспект Павла Тичини, 24",GPON
Київ,"30,6096628","50,429297","проспект Павла Тичини, 22А",GPON
Київ,"30,609497","50,4279604","проспект Павла Тичини, 20А",GPON
Київ,"30,6130247","50,4271114","проспект Павла Тичини, 26а",GPON
Київ,"30,6100128","50,4301621","проспект Павла Тичини, 24А",GPON
Київ,"30,6104217","50,430082","проспект Павла Тичини, 26Б",GPON
Київ,"30,6109678","50,4264544","вулиця Березняківська, 30А",GPON
Київ,"30,6121416","50,4250525","вулиця Березняківська, 30",GPON
Київ,"30,6137864","50,4257631","вулиця Березняківська, 26",GPON
Київ,"30,6149039","50,4283384","вулиця Березняківська, 20",GPON
Київ,"30,6136178","50,4293249","вулиця Березняківська, 16А",GPON
Київ,"30,6125042","50,4284739","вулиця Березняківська, 16Б",GPON
Київ,"30,6131725","50,4283968","вулиця Березняківська, 22Б",GPON
Київ,"30,6140473","50,4263854","вулиця Березняківська, 24Б",GPON
Київ,"30,6134581","50,4307862","вулиця Березняківська, 14",GPON
Київ,"30,6136664","50,4316969","вулиця Березняківська, 12",GPON
Київ,"30,6148458","50,4301766","вулиця Березняківська, 16",GPON
Київ,"30,599085","50,4238481",вул. Березняківська 34А,GPON
Київ,"30,5996097","50,4240713",вулиця Березняківська 34Б,GPON
Київ,"30,6001194","50,4243552","вулиця Березняківська, 36В",GPON
Київ,"30,5986314","50,4244765","вулиця Березняківська, 36Б",GPON
Київ,"30,5991029","50,4247573","вулиця Березняківська, 36Г",GPON
Київ,"30,6013763","50,4237488","вулиця Юрія Шумського, 10",GPON
Київ,"30,6580478","50,4034445","проспект Миколи Бажана, 5Б",GPON
Київ,"30,6582001","50,4068259","вулиця Архітектора Вербицького, 22/1",GPON
Київ,"30,6609967","50,4067615","вулиця Архітектора Вербицького, 26Б",GPON
Київ,"30,6496125","50,3935505","вулиця Вишняківська, 5А",GPON
Київ,"30,6278136","50,3960103","вулиця Бориса Гмирі, 1/2",GPON
Київ,"30,6300506","50,39581","Гмирі Бориса вул., 1Б/6",GPON
Київ,"30,6463971","50,4216203","вулиця Горлівська, 38/40",GPON
Київ,"30,6377317","50,4040876","вулиця Михайла Драгоманова, 25",GPON
Київ,"30,6706502","50,426706","провулок Ігоря Качуровського, 1А",GPON
Київ,"30,6437798","50,4136144","вулиця Ревуцького, 10/2",GPON
Київ,"30,6462495","50,4202887","вулиця Ревуцького, 11в",GPON
Київ,"30,6474968","50,4191591","вулиця Ревуцького, 11г",GPON
Київ,"30,6480071","50,4153293","вулиця Тростянецька, 3",GPON
Київ,"30,6488673","50,4178527","вулиця Тростянецька, 5Б",GPON
Київ,"30,649015","50,4209502","Харківське шосе, 146",GPON
Київ,"30,6523101","50,4190814","Харківське шосе, 148",GPON
Київ,"30,6436214","50,4242453","Харківське шосе, 56",GPON
Київ,"30,5979512","50,4226488","вулиця Березняківська, 36",GPON
Київ,"30,5955163","50,4222691","вулиця Березняківська, 38",GPON
Київ,"30,5964653","50,4229022","вулиця Березняківська, 38А",GPON
Київ,"30,5941934","50,4229538","Дніпровська набережна, 11",GPON
Київ,"30,5951241","50,4236007","Дніпровська набережна, 11А",GPON
Київ,"30,5931409","50,4231507","Дніпровська набережна, 13",GPON
Київ,"30,5930575","50,4271216","Дніпровська набережна, 3",GPON
Київ,"30,5939573","50,4256726","Дніпровська набережна, 5А",GPON
Київ,"30,5949749","50,4258677","Дніпровська набережна, 5Б",GPON
Київ,"30,5932197","50,4249643","Дніпровська набережна, 7",GPON
Київ,"30,5952219","50,4250515","Дніпровська набережна, 7А",GPON
Київ,"30,5957172","50,4244206","Дніпровська набережна, 9А",GPON
Київ,"30,5965382","50,4259528","проспект Павла Тичини, 12Б",GPON
Київ,"30,596293","50,4253967","проспект Павла Тичини, 12В",GPON
Київ,"30,5974236","50,4265633","проспект Павла Тичини, 14А",GPON
Київ,"30,5935281","50,4274566","проспект Павла Тичини, 2",GPON
Київ,"30,5948658","50,4272769","проспект Павла Тичини, 4",GPON
Київ,"30,5990311","50,4267562","проспект Павла Тичини, 6",GPON
Київ,"30,5953137","50,4273715","проспект Павла Тичини, 8",GPON
Київ,"30,6013644","50,4266734","проспект Павла Тичини, 16/2",GPON
Київ,"30,5999388","50,4261278","вулиця Юрія Шумського, 4",GPON
Київ,"30,6011163","50,4259842","вулиця Юрія Шумського, 4А",GPON
Київ,"30,6022824","50,4251992","вулиця Юрія Шумського, 6",GPON
Київ,"30,6249994","50,4031906","вулиця Урлівська, 4А",GPON
Київ,"30,6236148","50,4038121","вулиця Урлівська, 8",GPON
Київ,"30,6225527","50,4049387","вулиця Урлівська, 14",GPON
Київ,"30,6173766","50,4046154","вулиця Анни Ахматової, 43",GPON
Київ,"30,6270292","50,4063128","проспект Петра Григоренка, 26А",GPON
Київ,"30,6223343","50,4021615","вулиця Княжий Затон, 13",GPON
Київ,"30,6209848","50,4017341","вулиця Княжий Затон, 15",GPON
Київ,"30,6201755","50,4014794","вулиця Княжий Затон, 17",GPON
Київ,"30,6205703","50,4010797","вулиця Княжий Затон, 17А",GPON
Київ,"30,620697","50,4004399","вулиця Княжий Затон, 17Б",GPON
Київ,"30,6189565","50,4013571","вулиця Княжий Затон, 19",GPON
Київ,"30,6272404","50,4018484","вулиця Княжий Затон, 3",GPON
Київ,"30,6264975","50,4017751","вулиця Княжий Затон, 5",GPON
Київ,"30,625798","50,4020415","вулиця Княжий Затон, 7",GPON
Київ,"30,6226632","50,3991235","вулиця Срібнокільська, 14",GPON
Київ,"30,6238161","50,4003517","вулиця Срібнокільська, 14А",GPON
Київ,"30,6206125","50,3987735","вулиця Срібнокільська, 16",GPON
Київ,"30,6180228","50,4009481","вулиця Срібнокільська, 24",GPON
Київ,"30,6188941","50,4009355","вулиця Срібнокільська, 24А",GPON
Київ,"30,6197836","50,399359","вулиця Срібнокільська, 22А",GPON
Київ,"30,6203093","50,4059619","вулиця Урлівська, 9",GPON
Київ,"30,6189631","50,4051869","вулиця Анни Ахматової, 41",GPON
Київ,"30,6205453","50,4063465","вулиця Анни Ахматової, 39б",GPON
Київ,"30,6163986","50,403247","вулиця Княжий Затон, 16Б",GPON
Київ,"30,6160718","50,4028241","вулиця Княжий Затон, 16В",GPON
Київ,"30,6160767","50,4020708","вулиця Княжий Затон, 14В",GPON
Київ,"30,6180066","50,402105","вулиця Княжий Затон, 12",GPON
Київ,"30,6475254","50,3913242","вулиця Соломії Крушельницької, 13",GPON
Київ,"30,6035822","50,4281525","проспект Павла Тичини, 18Б",GPON
Київ,"30,6473703","50,3960042","вулиця Вишняківська, 12А",GPON
Київ,"30,6486847","50,3960797","вулиця Вишняківська, 8А",GPON
Київ,"30,6430285","50,3970747","вулиця Лариси Руденко, 9",GPON
Київ,"30,6511167","50,3988802","вулиця Ревуцького, 42",GPON
Київ,"30,6515508","50,3983929","вулиця Ревуцького, 42А",GPON
Київ,"30,6451926","50,3937485","вулиця Вишняківська, 13Б",GPON
Київ,"30,6438786","50,3942734","вулиця Вишняківська, 17",GPON
Київ,"30,6435085","50,3935989","вулиця Лариси Руденко, 21",GPON
Київ,"30,643882","50,3930233","вулиця Лариси Руденко, 21А",GPON
Київ,"30,6481549","50,3909046","вулиця Соломії Крушельницької, 15",GPON
Київ,"30,6485714","50,3913768","вулиця Соломії Крушельницької, 15А",GPON
Київ,"30,6493221","50,3918432","вулиця Соломії Крушельницької, 15Б",GPON
Київ,"30,6495569","50,3923397","вулиця Соломії Крушельницької, 15В",GPON
Київ,"30,64663","50,3937608","вулиця Вишняківська, 13А",GPON
Київ,"30,5906355","50,4558368","вулиця Микільсько-Слобідська, 4А",GPON
Київ,"30,5892971","50,4560708","вулиця Микільсько-Слобідська, 4Б",GPON
Київ,"30,5877276","50,4550881","вулиця Микільсько-Слобідська, 6/2",GPON
Київ,"30,5911244","50,4551418","вулиця Микільсько-Слобідська, 4",GPON
Київ,"30,591558","50,4568647","вулиця Митрополита Андрея Шептицького, 1/2",GPON
Київ,"30,5912177","50,4561732","вулиця Митрополита Андрея Шептицького, 1А",GPON
Київ,"30,5887312","50,4570036","вулиця Митрополита Андрея Шептицького, 3А",GPON
Київ,"30,5878883","50,4567412","вулиця Митрополита Андрея Шептицького, 3Б",GPON
Київ,"30,5870314","50,456448","вулиця Митрополита Андрея Шептицького, 3В",GPON
Київ,"30,5861828","50,4561277","вулиця Митрополита Андрея Шептицького, 3Г",GPON
Київ,"30,5917635","50,4587603","вулиця Митрополита Андрея Шептицького, 24",GPON
Київ,"30,5928318","50,4588603","вулиця Митрополита Андрея Шептицького, 24В",GPON
Київ,"30,5931124","50,4545518","вулиця Микільсько-Слобідська, 1А",GPON
Київ,"30,5920319","50,4542398","вулиця Микільсько-Слобідська, 2Б",GPON
Київ,"30,5909491","50,4539186","вулиця Микільсько-Слобідська, 2В",GPON
Київ,"30,5892321","50,4534396","вулиця Микільсько-Слобідська, 4В",GPON
Київ,"30,5883028","50,4532354","вулиця Микільсько-Слобідська, 4Г",GPON
Київ,"30,5877034","50,4537919","вулиця Микільсько-Слобідська, 4Д",GPON
Київ,"30,5894189","50,4539606","вулиця Микільсько-Слобідська, 6",GPON
Київ,"30,5887326","50,4542362","вулиця Микільсько-Слобідська, 6Б",GPON
Київ,"30,5880139","50,454277","вулиця Микільсько-Слобідська, 6В",GPON
Київ,"30,5907105","50,4566259","вулиця Митрополита Андрея Шептицького, 1В",GPON
Київ,"30,5897122","50,4571259","вулиця Митрополита Андрея Шептицького, 3",GPON
Київ,"30,5972495","50,4575149","вулиця Челябінська, 3",GPON
Київ,"30,5945499","50,4558861","вулиця Митрополита Андрея Шептицького, 20",GPON
Київ,"30,595115","50,4562672","вулиця Митрополита Андрея Шептицького, 20А",GPON
Київ,"30,5960969","50,4562514","вулиця Всеволода Нестайка, 3",GPON
Київ,"30,5954269","50,4568058","вулиця Всеволода Нестайка, 3А",GPON
Київ,"30,5945743","50,4571279","вулиця Митрополита Андрея Шептицького, 22В",GPON
Київ,"30,5944108","50,4581131","вулиця Челябінська, 5Б",GPON
Київ,"30,5922938","50,459247","вулиця Митрополита Андрея Шептицького, 24Г",GPON
Київ,"30,5952825","50,459308","вулиця Челябінська, 7",GPON
Київ,"30,5955871","50,4600607","вулиця Челябінська, 9",GPON
Київ,"30,5914531","50,4597739","вулиця Челябінська, 19",GPON
Київ,"30,5965249","50,427326","проспект Павла Тичини, 10",GPON
Київ,"30,598604","50,4554605","вулиця Всеволода Нестайка, 6",GPON
Київ,"30,5955254","50,4557166","вулиця Всеволода Нестайка, 1/18",GPON
Київ,"30,5938399","50,4609987","вулиця Челябінська, 11",GPON
Київ,"30,597432","50,4561658","вулиця Всеволода Нестайка, 5",GPON
Київ,"30,5893799","50,4591623","вулиця Митрополита Андрея Шептицького, 7",GPON
Київ,"30,5975417","50,4541708","вулиця Митрополита Андрея Шептицького, 10",GPON
Київ,"30,5987152","50,4541991","вулиця Митрополита Андрея Шептицького, 12",GPON
Київ,"30,5988773","50,4545774","вулиця Митрополита Андрея Шептицького, 14",GPON
Київ,"30,5951402","50,4482816","вулиця Раїси Окіпної, 5Б",GPON
Київ,"30,5959234","50,4475535","вулиця Флоренції, 12А",GPON
Київ,"30,5971546","50,4479139","вулиця Флоренції, 12Б",GPON
Київ,"30,5970735","50,4470805","вулиця Флоренції, 10а",GPON
Київ,"30,5982582","50,4466422","вул. Плеханова, 4А",GPON
Київ,"30,5995328","50,4470048","вул. Плеханова, 4Б",GPON
Київ,"30,5994132","50,4461979","вул. Плеханова, 6",GPON
Київ,"30,5929703","50,448427","вулиця Раїси Окіпної, 9",GPON
Київ,"30,5954539","50,4491363","вулиця Раїси Окіпної, 5",GPON
Київ,"30,5944883","50,4480378","вулиця Раїси Окіпної, 7А",GPON
Київ,"30,5953127","50,4485895","вулиця Раїси Окіпної, 5А",GPON
Київ,"30,5960654","50,4487749","вулиця Раїси Окіпної, 3В",GPON
Київ,"30,5982454","50,4485235","вулиця Євгена Сверстюка, 8",GPON
Київ,"30,5988656","50,4476517","вулиця Євгена Сверстюка, 8А",GPON
Київ,"30,5993434","50,4428491","вулиця Ентузіастів, 37",GPON
Київ,"30,6000811","50,4413608","вулиця Ентузіастів, 35/1",GPON
Київ,"30,601918","50,4418283","вулиця Ентузіастів, 31",GPON
Київ,"30,6033062","50,4418865","вулиця Ентузіастів, 29",GPON
Київ,"30,6045318","50,4415534","вулиця Ентузіастів, 27",GPON
Київ,"30,6053108","50,4408181","вулиця Ентузіастів, 25",GPON
Київ,"30,604216","50,4400241","вулиця Ентузіастів, 25/1",GPON
Київ,"30,6042498","50,4406927","вулиця Ентузіастів, 25/2",GPON
Київ,"30,6054882","50,4399157","вулиця Ентузіастів, 23",GPON
Київ,"30,6060527","50,4394899","вулиця Ентузіастів, 21",GPON
Київ,"30,6047689","50,4392225","вулиця Ентузіастів, 21/1",GPON
Київ,"30,6071019","50,43886","вулиця Ентузіастів, 17",GPON
Київ,"30,6068083","50,4383697","вулиця Ентузіастів, 15",GPON
Київ,"30,6047766","50,4379995","вулиця Ентузіастів, 13",GPON
Київ,"30,6035812","50,4370279","вулиця Ентузіастів, 11",GPON
Київ,"30,6032911","50,4376797","вулиця Ентузіастів, 11/1",GPON
Київ,"30,6020878","50,4368455","вулиця Ентузіастів, 9",GPON
Київ,"30,602075","50,4378326","вулиця Ентузіастів, 9/1",GPON
Київ,"30,6015787","50,4382831","вулиця Ентузіастів, 9/2",GPON
Київ,"30,6009323","50,4358536","вулиця Ентузіастів, 7",GPON
Київ,"30,600072","50,4376189","вулиця Ентузіастів, 7/3",GPON
Київ,"30,5974052","50,434374","вулиця Ентузіастів, 5",GPON
Київ,"30,5969451","50,4349918","вулиця Ентузіастів, 5/1",GPON
Київ,"30,5955907","50,4337024","вулиця Ентузіастів, 3",GPON
Київ,"30,5952698","50,434263","вулиця Ентузіастів, 3/1",GPON
Київ,"30,5975753","50,443292","вулиця Ентузіастів, 39",GPON
Київ,"30,5961273","50,4433891","вулиця Ентузіастів, 41",GPON
Київ,"30,5952924","50,4437201","вулиця Ентузіастів, 43",GPON
Київ,"30,5945821","50,4440491","вулиця Ентузіастів, 45",GPON
Київ,"30,598527","50,4422679","бульвар Ігоря Шамо, 20",GPON
Київ,"30,5991683","50,4419111","бульвар Ігоря Шамо, 20/1",GPON
Київ,"30,5996061","50,4353298","бульвар Ігоря Шамо, 2/7",GPON
Київ,"30,598868","50,4359965","бульвар Ігоря Шамо, 4",GPON
Київ,"30,5978596","50,4373797","бульвар Ігоря Шамо, 10",GPON
Київ,"30,5981242","50,4386421","бульвар Ігоря Шамо, 12",GPON
Київ,"30,5975237","50,4398635","бульвар Ігоря Шамо, 14",GPON
Київ,"30,5965711","50,4375033","бульвар Ігоря Шамо, 7",GPON
Київ,"30,5987536","50,4350879","бульвар Ігоря Шамо, 1/5",GPON
Київ,"30,5980801","50,4356175","бульвар Ігоря Шамо, 3",GPON
Київ,"30,5962441","50,4398551","бульвар Ігоря Шамо, 13",GPON
Київ,"30,5964282","50,4406954","бульвар Ігоря Шамо, 15",GPON
Київ,"30,5975739","50,4424762","бульвар Ігоря Шамо, 19",GPON
Київ,"30,596686","50,4424831","бульвар Ігоря Шамо, 19/1",GPON
Київ,"30,5953396","50,4400425","бульвар Ігоря Шамо, 13А",GPON
Київ,"30,5937977","50,4359155","Русанівська набережна, 6",GPON
Київ,"30,592739","50,4371294","Русанівська набережна, 8",GPON
Київ,"30,5938078","50,4370164","Русанівська набережна, 8/1",GPON
Київ,"30,5925942","50,437881","Русанівська набережна, 8/2",GPON
Київ,"30,5930783","50,4348621","Русанівська набережна, 4",GPON
Київ,"30,5940774","50,434875","Русанівська набережна, 4/1",GPON
Київ,"30,5923491","50,4398478","Русанівська набережна, 10",GPON
Київ,"30,5934175","50,4396637","Русанівська набережна, 10/1",GPON
Київ,"30,593338","50,4408748","Русанівська набережна, 12/1",GPON
Київ,"30,593042","50,4421499","Русанівська набережна, 14/1",GPON
Київ,"30,5929133","50,4437252","Русанівська набережна, 18/1",GPON
Київ,"30,5935811","50,4380324","Русанівський бульвар, 4",GPON
Київ,"30,5945707","50,4374974","Русанівський бульвар, 6",GPON
Київ,"30,5953861","50,4377113","Русанівський бульвар, 10",GPON
Київ,"30,596082","50,4381759","Русанівський бульвар, 12",GPON
Київ,"30,5924422","50,4387774","Русанівський бульвар, 1",GPON
Київ,"30,5935585","50,4387557","Русанівський бульвар, 3",GPON
Київ,"30,5943443","50,4391878","Русанівський бульвар, 5",GPON
Київ,"30,5951857","50,4392133","Русанівський бульвар, 9",GPON
Київ,"30,5958885","50,438894","Русанівський бульвар, 11",GPON
Київ,"30,5945451","50,4471405","вулиця Флоренції, 5",GPON
Київ,"30,5970508","50,4488628","вулиця Раїси Окіпної, 3А",GPON
Київ,"30,5968255","50,4483299","вулиця Раїси Окіпної, 3Б",GPON
Київ,"30,6082765","50,413176","вулиця Здолбунівська, 6",GPON
Київ,"30,6450445","50,4109028","вулиця Ревуцького, 18",GPON
Київ,"30,6039924","50,4242338","вулиця Юрія Шумського, 3г",GPON
Київ,"30,6044669","50,4227017","вулиця Юрія Шумського, 5",GPON
Київ,"30,6038408","50,4162759","вулиця Клеманська, 3",GPON
Київ,"30,6186543","50,4144048","вулиця Здолбунівська, 9А",GPON
Київ,"30,6190403","50,4163485","вулиця Здолбунівська, 9Б",GPON
Київ,"30,6197268","50,415998","вулиця Здолбунівська, 11",GPON
Київ,"30,6195867","50,415352","вулиця Здолбунівська, 11а",GPON
Київ,"30,6194542","50,4146319","вулиця Здолбунівська, 11Б",GPON
Київ,"30,607349","50,5049626","проспект Володимира Маяковського, 20В",GPON
Київ,"30,6085263","50,5051975","проспект Володимира Маяковського, 22А",GPON
Київ,"30,6093271","50,5062215","проспект Володимира Маяковського, 24А",GPON
Київ,"30,6101825","50,5061569","проспект Володимира Маяковського, 24Б",GPON
Київ,"30,6112789","50,5062897","проспект Володимира Маяковського, 26Б",GPON
Київ,"30,6116263","50,5075255","проспект Володимира Маяковського, 28А",GPON
Київ,"30,6115686","50,5069687","проспект Володимира Маяковського, 28Б",GPON
Київ,"30,6098654","50,508897","проспект Володимира Маяковського, 30",GPON
Київ,"30,611128","50,5095124","проспект Володимира Маяковського, 32",GPON
Київ,"30,6117955","50,5088177","проспект Володимира Маяковського, 32А",GPON
Київ,"30,612738","50,5100587","проспект Володимира Маяковського, 34",GPON
Київ,"30,6031845","50,5037732","вулиця Теодора Драйзера, 10",GPON
Київ,"30,6051512","50,5035008","вулиця Теодора Драйзера, 8а",GPON
Київ,"30,6062052","50,5038019","вулиця Теодора Драйзера, 8Б",GPON
Київ,"30,5969234","50,446268","вулиця Флоренції, 9",GPON
Київ,"30,5923296","50,4916933","бульвар Перова, 48А",GPON
Київ,"30,5927419","50,4921268","бульвар Перова, 48Б",GPON
Київ,"30,5920982","50,4926039","бульвар Перова, 50Б",GPON
Київ,"30,5913167","50,4930519","бульвар Перова, 50",GPON
Київ,"30,5907318","50,4938353","бульвар Перова, 54",GPON
Київ,"30,5908504","50,4941989","бульвар Перова, 56",GPON
Київ,"30,6139517","50,511688","вулиця Сержа Лифаря, 7",GPON
Київ,"30,6132015","50,507945","проспект Володимира Маяковського, 30А",GPON
Київ,"30,6128385","50,5088459","проспект Володимира Маяковського, 32В",GPON
Київ,"30,614788","50,5088119","проспект Володимира Маяковського, 32Д",GPON
Київ,"30,6136446","50,5104689","проспект Володимира Маяковського, 34А",GPON
Київ,"30,616102","50,5096969","вулиця Сержа Лифаря, 3Б",GPON
Київ,"30,616012","50,510615","вулиця Сержа Лифаря, 5",GPON
Київ,"30,593563","50,4912693","вулиця Миколи Кибальчича, 3А",GPON
Київ,"30,5940964","50,4919147","вулиця Миколи Кибальчича, 3Б",GPON
Київ,"30,5929173","50,4944763","проспект Романа Шухевича, 22",GPON
Київ,"30,5922092","50,4938587","проспект Романа Шухевича, 22а",GPON
Київ,"30,5949459","50,4939245","проспект Романа Шухевича, 24",GPON
Київ,"30,5971286","50,4944124","проспект Романа Шухевича, 26",GPON
Київ,"30,5951165","50,493127","проспект Романа Шухевича, 24а",GPON
Київ,"30,5961304","50,4932635","проспект Романа Шухевича, 24Б",GPON
Київ,"30,5959748","50,4926492","проспект Романа Шухевича, 24В",GPON
Київ,"30,5973163","50,493061","проспект Романа Шухевича, 26Б",GPON
Київ,"30,5914071","50,4915743","бульвар Перова, 48",GPON
Київ,"30,595715","50,4919837","вулиця Миколи Кибальчича, 5А",GPON
Київ,"30,5967085","50,492156","вулиця Миколи Кибальчича, 5Б",GPON
Київ,"30,5977121","50,4923314","вулиця Миколи Кибальчича, 7А",GPON
Київ,"30,5987319","50,492416","вулиця Миколи Кибальчича, 7Б",GPON
Київ,"30,5993949","50,4917287","вулиця Миколи Кибальчича, 9",GPON
Київ,"30,6010842","50,4927848","вулиця Миколи Кибальчича, 15",GPON
Київ,"30,6009248","50,4932344","вулиця Миколи Кибальчича, 15А",GPON
Київ,"30,6007507","50,4938291","проспект Романа Шухевича, 28а",GPON
Київ,"30,6024797","50,4938357","проспект Романа Шухевича, 30а",GPON
Київ,"30,604147","50,4934886","вулиця Миколи Кибальчича, 21",GPON
Київ,"30,6030736","50,4928886","вулиця Миколи Кибальчича, 19",GPON
Київ,"30,6277616","50,40728","проспект Петра Григоренка, 24",GPON
Київ,"30,6274775","50,4075166","вулиця Анни Ахматової, 31",GPON
Київ,"30,6257987","50,4073915","вулиця Анни Ахматової, 33",GPON
Київ,"30,605742","50,5063534","проспект Володимира Маяковського, 20",GPON
Київ,"30,6073414","50,5060953","проспект Володимира Маяковського, 20А",GPON
Київ,"30,6072931","50,5054777","проспект Володимира Маяковського, 20Б",GPON
Київ,"30,6071305","50,5041942","проспект Володимира Маяковського, 20г",GPON
Київ,"30,6065111","50,5032312","вулиця Теодора Драйзера, 6А",GPON
Київ,"30,6435863","50,4124002","вулиця Анни Ахматової, 3",GPON
Київ,"30,6146103","50,4277078","вулиця Березняківська, 22",GPON
Київ,"30,6024143","50,467976","вулиця Воскресенська, 12А",GPON
Київ,"30,6036049","50,4676648","вулиця Воскресенська, 12Б",GPON
Київ,"30,6031316","50,467178","вулиця Воскресенська, 12В",GPON
Київ,"30,6027833","50,4665626","вулиця Воскресенська, 12Г",GPON
Київ,"30,6041866","50,4682186","вулиця Воскресенська, 14Д",GPON
Київ,"30,6047256","50,4687813","вулиця Воскресенська, 14Е",GPON
Київ,"30,6030748","50,4686203","вулиця Воскресенська, 14Б",GPON
Київ,"30,6041534","50,4945011","проспект Романа Шухевича, 30",GPON
Київ,"30,580503","50,4885738","вулиця Райдужна, 20",GPON
Київ,"30,580982","50,4894673","вулиця Райдужна, 16",GPON
Київ,"30,5805109","50,4900079","вулиця Райдужна, 14",GPON
Київ,"30,5824663","50,4914988","вулиця Райдужна, 10",GPON
Київ,"30,5845153","50,4923041","вулиця Райдужна, 4",GPON
Київ,"30,5843626","50,4932249","вулиця Райдужна, 2",GPON
Київ,"30,5839475","50,4936065","вулиця Райдужна, 2А",GPON
Київ,"30,5841017","50,492729","вулиця Райдужна, 4А",GPON
Київ,"30,5774903","50,4937624","проспект Романа Шухевича, 2",GPON
Київ,"30,5781917","50,4943638","проспект Романа Шухевича, 4",GPON
Київ,"30,5790342","50,4947145","проспект Романа Шухевича, 6",GPON
Київ,"30,5805743","50,4947492","проспект Романа Шухевича, 8",GPON
Київ,"30,5807101","50,4939853","проспект Романа Шухевича, 8а",GPON
Київ,"30,5796189","50,4939876","проспект Романа Шухевича, 6а",GPON
Київ,"30,5800164","50,4932955","проспект Романа Шухевича, 8г",GPON
Київ,"30,5812965","50,4933396","проспект Романа Шухевича, 10а",GPON
Київ,"30,5837423","50,4941888","проспект Романа Шухевича, 14а",GPON
Київ,"30,6030021","50,4695857","вулиця Воскресенська, 16А",GPON
Київ,"30,6039675","50,469515","вулиця Воскресенська, 16Б",GPON
Київ,"30,6052744","50,4693118","вулиця Воскресенська, 16В",GPON
Київ,"30,6014817","50,4692886","вулиця Воскресенська, 16Г",GPON
Київ,"30,6057153","50,4698324","вулиця Воскресенська, 18б",GPON
Київ,"30,6010434","50,4703389","вулиця Воскресенська, 11",GPON
Київ,"30,5999424","50,4701845","вулиця Воскресенська, 11А",GPON
Київ,"30,5996077","50,4717238","проспект Алішера Навої, 69",GPON
Київ,"30,598632","50,4712528","бульвар Перова, 10А",GPON
